ID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
1070,19.45,25.07,33.23,15.55,30.23,11.56,13.22,34.76,2.55,23.3,0,39.6,1.09,28.54,3.83,0,4.72,29.95
1071,24.41,21.1,24.93,16.62,34.02,8.48,15.61,29.3,3.49,21.17,1.02,33.79,1.16,24.92,3.03,0,3.94,26.64
1072,23.06,26.39,29.89,15.03,42.93,14.14,25.21,38.95,2.6,31.67,0,43.12,1.84,39.22,2.53,0,7.58,26.66
1073,51.28,45.54,29.52,26.46,64.37,25.93,53.99,29.02,14.05,22.39,1.92,42.86,18.22,27.12,12.53,0,17.32,21.28
1074,38.86,38.95,27.17,23.35,54.22,21.77,53.79,26.21,15.92,23.07,5.51,40.44,13.05,30.6,13.09,0.03,23.31,25.41
1075,26.18,19.56,13.97,10.49,40.28,14.96,39.91,31.28,3.05,19.22,0.63,37.27,0.99,24.74,1.56,0,14.88,25.84
1076,69.57,56.11,36.85,45.49,101.89,40.7,100.25,45.43,20.87,5.31,1.33,47.19,7.26,9.17,0.75,0,17.12,23.62
1077,49.35,57.51,49.66,50.59,97.35,37.09,92.46,46.92,18.48,6.28,2.08,48.16,9.42,13.11,1.79,0,13.4,41.13
1078,48.2,38.34,54.62,59.54,76.19,40.52,94.08,55.09,16.4,35.5,5.97,75.84,7.81,49.54,16.64,0.27,36.03,64.17
1079,31.72,21.1,34.09,36.37,49.94,30.76,66.72,30.13,14.16,20.67,4.97,44.08,5.29,28.63,12.54,0.49,23.11,36.75
1080,0,0.45,15.71,4.6,8.92,16.07,13.44,19.64,8.84,23.58,54.82,48.61,17.15,4.37,15.34,6.37,27.38,25.95
1081,0.03,0.55,11.7,5.01,5.45,10.28,8.84,13.69,9.87,16,28.74,38.94,10.6,3.71,11.81,3.32,18.22,16.42
1082,0,0.24,12.29,3.46,6.37,12.44,12.85,18.83,10.36,17.73,28.16,40.37,12.83,3.01,12.46,3.56,20.46,18.08
1083,0,0.1,8.6,1.43,3.02,9.32,8.89,15.65,7.49,10.73,13.5,30.23,5.31,1.52,6.12,0.11,18.07,9.44
1084,1.2,4.88,21.56,18.83,7.27,11.48,16.54,22.31,15.24,26.47,29.76,34.32,10.89,10.55,18.97,0.93,27.78,20.31
1085,2.01,2.87,15.97,15.26,4.82,8.58,15.43,20.76,14.44,17.02,19.09,32.49,8.51,9.82,16.32,0.15,18.65,12.77
1086,0.95,4.73,27.14,15.68,6.57,13.77,16.69,23.79,14.25,32.24,18.12,32.26,9.37,9.71,17.72,0.42,31.66,17.39
1087,0.95,3.89,20.14,16.87,5.55,11.3,13.21,21.49,12.09,25.74,8.83,28.51,5.43,10.13,17.26,0.87,25.95,14.59
1088,0,2.45,22.95,14.4,5.36,13.26,12.96,22.56,11.59,29.22,3.24,26.68,4.16,8.92,15.8,0,28.39,14.26
1089,0,2.93,16.3,14.02,5.44,8.91,12.43,16.18,8.6,23.6,2.74,24.03,1.49,8.64,9.24,0.05,17.21,11.28
1090,0,2.63,13.6,12.04,5.74,7.61,12.76,15.88,7.87,21.18,0.25,26.3,1.07,7.95,5.93,2.22,15.54,8.47
1091,0,3.33,12.86,10.26,5.08,6.35,9.06,14.41,6.29,17.34,0.91,28.15,1.21,8.39,3.52,0.75,13.07,6.44
1092,0,9.02,27.13,20.05,11.15,14.16,22.64,25.23,14.27,40.79,0.33,28.65,1.28,17.38,7.77,3.02,18.8,13.81
1093,0.11,6.89,25.45,18.85,9.77,11.9,27.7,21.94,10.9,33.34,0,27.77,0.85,17.42,4.81,4.11,18.87,10.74
1094,0.09,11.71,29.64,22.51,8.36,14.39,25.83,26.79,13.35,46.36,0.14,31.74,0.5,24.44,7.6,3.93,21.23,18.27
1095,0,12.41,26.62,22.99,4.48,13.41,25.5,22.12,6.92,44.58,0.16,27.12,0.18,17.73,8.79,0.13,19.1,17.74
1096,0,9.69,20.1,21.34,3.91,9.03,20.69,17.21,4.64,34.12,0.05,26.05,0.3,15.8,8.75,0.1,14.87,16.93
1097,0,13.52,26.45,22.13,1.36,11.27,18.16,21,5.67,41.87,0.2,27.68,0.41,18.6,12.63,0.14,17.66,28.99
1098,0,14.24,26.51,25.86,2.15,9.38,15.03,22.92,4.38,45.35,0.22,29.37,0.28,19.54,17.48,0.68,17.96,28.48
1099,0,14,24.03,23.82,1.86,9.04,13.41,18.45,3.42,43.12,0.52,27.51,0.28,19.13,15.08,0.34,17.06,26.73
1100,0,4.33,7.03,6.2,0.82,1.84,2.19,5.17,1.54,14.99,0.23,18.52,0.12,7.1,5.66,0.59,7.22,9.68
1101,0.02,5.48,7.89,9.46,2.37,3.68,4.55,7.42,3.51,16.72,1.44,21.24,1.87,5.91,8.88,1.51,13.8,13.07
1102,0,20.03,26.47,20.57,6.82,9.07,10.32,24.31,7.86,43.24,4.49,37.31,0.69,19.62,22.01,4.25,31.03,35.54
1103,0,13.18,15.86,10.71,4.49,8.28,8.17,19.16,3.33,35.91,2.15,27.77,0.31,14.11,17.73,0.41,22.52,30.13
1104,0,4.28,5.64,2.13,1.13,2.85,2.51,8.67,0.77,17.17,0.95,14.95,1.6,4.5,6.97,0,8.89,14.13
1105,0.02,10.19,10.18,8.23,4.67,7.59,3.67,16.22,2.27,29.78,3.98,29.9,0.67,10.76,15.94,0.27,19.49,29.25
1106,0,18.16,15.42,9.08,9.62,9.16,6.25,21.23,3.98,44,5.58,36.04,0.35,20.37,21.42,0.08,24.35,44.02
1107,0,13.98,12.65,5.25,9.37,6.57,3.53,13.41,2.06,32.49,5.6,28.86,0,15.24,15.89,0.79,16.8,31.17
1108,0,0,0,0,0,0,0,2.87,1.8,4.98,6.2,31.23,0.26,0.67,10.96,0,4.82,12.61
1109,0.29,5.21,3.96,2.39,7.2,2.75,0,15,2.01,23.86,10.4,37.68,2.95,12.64,26.75,0,17.2,37.43
1110,0,6.75,7.23,3.05,11.54,5.44,0.42,21.63,1.45,33,4.93,38.7,0,20.91,26.83,0,11.72,42.09
1111,0,5.46,7.47,1.97,7.22,3.7,0.52,14.52,0.3,25.38,3.81,29.16,1.7,19.09,19.52,0,9.69,33.72
1112,0,2.93,3.24,0.99,3.39,1.4,0.23,5.46,0.38,13.41,2.63,15.21,1.52,13.27,12.23,0,5.46,18.29
1113,0,2.27,2.84,0.68,1.89,1.69,0.48,6.44,0.12,9.2,3.28,22.03,2.97,12.95,15.61,0,7.66,20.61
1114,0.09,5.22,7.66,2.07,8.88,5.95,1.43,17.16,0.16,25.44,2.72,31.24,0.28,18.74,26.12,0,10.88,37.52
1115,0,7.26,7.16,4.78,7.49,3.75,1.5,18.74,0,23.35,0.83,30.85,0.5,20.43,18.78,0,9.94,31.89
1116,0.45,0.42,0.34,1.41,0.27,0.21,0,3.67,0.35,3.13,1.95,29.43,0.24,2.37,8.8,0,13,13.41
1117,0.6,0,0,0.23,0,0,0,1.68,0,0.52,0.15,34.42,0,0,3.71,0,5.05,10.88
1118,1.08,0,0,0,0.17,0,0,2.89,0,0.82,0.51,36.48,0,0,3.88,0.73,5.26,7.7
1119,3.26,0,0,0.15,0.59,0,0,2.08,0,0.51,0,34.01,0,0,1.87,0,1.52,8.14
1120,6.45,3.71,6.48,3.76,6.25,0.25,1.56,16.08,0,15,0.08,25.92,1.02,9.98,6.95,0,5.09,9.05
1121,12.87,0.55,1.6,5.95,3.02,0.19,2.03,4.9,0.04,3.74,0,28.48,0.43,2.55,3.93,0,4.17,5.46
1122,4.09,7.53,11.5,4.95,10.93,1.27,3.59,17.75,0,17.04,0,24.3,0.32,14.76,2.99,0,1.13,13.43
1123,14.8,9.44,9.93,13.75,18.59,1.44,11.77,16.45,0.62,13.7,0,25.75,1.74,11.17,5.86,0,6.25,16.48
1124,12.42,12.35,15.09,16.25,27.16,2.96,10.6,18.92,2.19,15.83,1.33,25.22,1.95,14.5,4.86,0,4.3,16.73
1125,8.25,9.08,12.48,5.6,15.68,1.33,7.03,21.56,0.17,15.19,0,22.88,0.06,14.19,1.21,0,0.48,17.23
1126,11.73,18.14,22.63,11.07,24.02,7.67,13.69,29.93,2.71,21.39,0,28,1.38,24.45,4.55,0,3.09,26.11
1127,17.56,18.72,25.49,9.95,28.52,8.29,14.46,33.52,2.19,25.97,0,33.15,0.87,26.76,3.07,0,3.25,26.16
1128,23.73,25.82,26.55,20.13,39.37,10.45,28.99,34.14,3.71,22.64,0,38.99,1.54,28.86,2.54,0,5.46,25.99
1129,35.89,31.12,30.62,19.45,46.62,19.3,42.42,38.45,3.43,27.3,0.23,41.34,3.58,33.49,4.13,0,10.72,29.29
1130,51.57,48.64,38.37,34.07,64.49,27.72,65.13,47.53,14.51,40.8,4.9,58.59,17.76,45.93,18.48,1.14,25.59,45.67
1131,28.41,23.81,23.63,10.03,37.53,15.74,45.36,42.45,1.4,31.33,1.42,53.98,2.78,39.39,5.26,0.01,18.74,37.24
1132,58.4,45.29,37.57,27.44,61.65,27.74,80.45,41.48,10.53,14.68,0.08,51.77,9.35,21.79,4.56,0,20.76,42.04
1133,41.2,28.93,37.7,32.8,53.11,23.02,68.5,51.1,7.52,30.58,1.29,63.91,5.1,38.27,6.76,0.18,25.07,43.84
1134,78,50.15,67.48,79.7,86.85,51.9,120,66.9,26.62,50.19,10.4,96.65,20.27,60.44,22.43,5.37,37.09,85.59
1135,29.63,18.12,31.05,35.16,39.1,22.14,59.26,32.6,9.42,23.32,3.22,47.29,6.88,28.7,8.25,2.16,15.26,40.09
1136,0,0,0.81,0.19,0.76,5,1.03,1.2,0.15,0.84,25.49,22.94,2.88,0.38,1.27,0.4,1.88,2.37
1137,0,0,0,0.35,0,1.71,0.36,0,0.24,0,20.46,21.69,2.65,0,0.66,0.72,3.27,0.4
1138,2.6,4.27,6.14,5.51,2.27,6.02,7.17,10.03,4.41,5.95,28.37,34.08,6.03,3.5,7.72,4.26,12.17,7.71
1139,0,0.12,10.61,3.5,4.07,8.44,6.56,9.03,8.04,6.01,33.81,32.87,9.58,0.07,4.6,0.24,17.13,9.38
1140,0.47,4.11,25.61,24.11,5.23,14.17,17.89,27.22,18.98,16.28,42.97,55.06,17.27,9.27,22.36,2.42,34.95,16.98
1141,0.78,3.73,29.87,13.95,11.35,18.97,28.07,36.04,20.79,37.33,46.25,50.17,18.02,7.28,23,0.87,35.09,23.85
1142,0,0.06,13.61,4.35,9.09,14.6,18.05,21.85,10.38,22.03,35.61,41.15,12.56,0.17,12.96,0,16.31,10.61
1143,0,0.7,24.44,8.89,7.34,14.65,14.97,21.93,9.73,30.48,19.27,33.28,9.64,6.06,16.45,0,25.5,13.01
1144,0,0.74,22.16,4.13,8.95,14.57,14.35,28.41,5.01,26.74,9.94,25.46,2.96,5.63,19.28,0,23.18,8.83
1145,0,0.11,17.87,3.69,6.76,13.58,8.59,21.61,4.48,22.19,7.47,22.8,2.6,4.23,14.49,0,18.53,7.99
1146,0,1.65,19.08,11.82,5.19,12.46,13.89,18.66,7.89,28.8,4.09,25.66,2.48,7.2,10.45,0.79,21.56,10.53
1147,1,0.68,12.38,5.19,10.96,9.83,12.63,18.57,9.43,17.54,0.53,26.05,1.2,3.27,3.71,1.14,9.34,6.37
1148,0,0.5,8.25,8.32,3.8,6.11,5.54,11.61,4.69,11.19,0.36,26.02,0.22,3.07,2.23,0,8.34,3.83
1149,0,5.89,21.93,16.97,9.25,13.04,23.4,22.03,9.94,35.14,0.22,26.53,1.52,16.43,6.16,3.17,17.58,10.47
1150,0.92,7.42,25.66,27.29,34.35,17.68,54.06,28.13,10.83,45.49,0,28.64,2.5,19.81,7.62,15.7,21.01,13.99
1151,0.37,11.86,34.27,22.82,14.31,15.57,36.54,31.33,13.35,51.64,0.01,31.81,1.24,27.6,11.73,8.5,25.76,15.66
1152,0.02,10.99,26.65,25.9,6.25,11.47,24.92,29.08,6.45,44.82,0.21,30.58,0.81,20.38,12.17,2.9,18.7,17.13
1153,1.25,11.46,27.76,28.61,9.93,11.54,32.93,34.88,9.22,54.09,0.1,33.86,0.55,17.86,13.77,7.6,21.5,23.85
1154,0,14.98,26.02,26.07,2.36,11.41,18.43,26.97,7.09,48.86,0.09,29.65,0.35,21.67,18.22,1.05,20.19,25.47
1155,0,7.09,15.45,19.99,1.61,7.74,14.43,16.49,2.63,33.2,0.2,27.68,0.54,11.52,14.24,0.59,11.38,21.11
1156,0.38,9.93,19.69,24.02,2.79,11.18,17.68,19.13,2.1,43.71,0.4,28.78,0.5,14.67,15.86,1.85,16.2,26.72
1157,0,7.16,16.72,12.32,1.48,4.61,8,13.47,1.45,31.2,0.79,26.06,1.23,11.65,15.68,0.47,13.42,20.12
1158,0,9.32,14.53,12.79,2.64,10.26,8.02,19.01,2,37.73,2.97,34.46,0.64,12.79,18.78,3.52,24.43,23.45
1159,0,12.3,17.1,12.16,2.05,10.77,8.71,21.38,1.42,38.57,2.72,28.78,0.4,16.44,18.84,1.81,25.64,29.21
1160,0,10.21,13.27,10.52,4.86,10.1,6.24,22.06,3.06,37.38,4.28,31.9,0.83,15.39,23.89,0.72,28.66,36.6
1161,0,4.86,2.46,5.01,2.55,8.77,2.41,24.09,2.52,33.07,4.69,39.47,7.27,6.35,27.83,0.05,33.27,41.27
1162,0,8.72,6.93,5.26,2.64,7.41,3.46,17.9,2.9,27.72,5.58,31.04,2.72,11.14,21.33,0.52,22.4,33.75
1163,0,10.19,7.36,1.55,5.89,4.82,1.24,15.59,3.63,27.54,6.68,28.39,0.11,9.59,17.2,0.3,13.49,26.43
1164,0,19.26,9.13,2.78,17.36,11.11,2.27,31.43,9.61,46.04,13.12,43.55,0.74,17.34,24.19,0.6,20.77,47.05
1165,0,4.98,3.78,1.03,2.08,1.92,0.38,9.2,3.3,17.97,11.72,31.71,1.08,5.05,18.18,0,10.44,22.02
1166,0.03,1.99,2.77,0.79,4.7,1.33,0.29,10.81,3.31,15.12,12.66,31.15,1.24,9.3,20.65,0,14.05,23.88
1167,0.61,5.99,5.46,3.08,8.62,3.75,1.35,15.66,3.03,24.01,9.17,26.76,0.03,12.98,21.34,0.41,10.01,27.94
1168,0.29,2.39,3.47,1.16,2.11,1.84,1.04,7.57,1.72,19.93,8.6,23.4,0.37,11.39,15.41,0,8.92,21.5
1169,0,6.25,6.4,0.65,3.89,3.51,0.83,8.01,0.72,17.82,5.47,18.11,0,12.96,13.22,0,4.63,19.6
1170,0.77,11.9,14.63,3.17,9.34,7.79,1.76,22.42,0.95,34.24,9.04,35.95,0.01,27.9,31.73,0.99,11.71,39.66
1171,0.06,4.31,8.42,1.38,6.63,5.94,2.25,21,0,27.04,2.95,26.27,0.01,22.71,22.98,0,4.63,30.61
1172,0.61,3.06,2.39,0.79,2.87,0.81,0,14.29,0.05,20.53,0.39,25.69,0.61,7.35,16.97,0,8.09,14.58
1173,0,0,0,0,0,0,0,3.52,0,3.46,0.24,32.93,0,0.52,4.84,0,1.34,12.19
1174,2.06,0,0,0.46,1.77,0,0,2.85,0,1.56,0,37.79,0.33,0.59,8.99,0,5.95,11.81
1175,4.92,0,0,0.1,4.35,0.44,0,11.69,0.12,5.55,0.07,36.57,0.41,0.49,18.64,0.86,7.1,9.28
1176,1.68,0,0,0,1.16,0,0,3.91,0,0.7,1.17,33.99,0,0,3.71,0,3.09,3.27
1177,10.57,0,0,3.96,1.06,0.3,0,1.45,0.26,2.79,0,36.06,0,0,3.67,0.44,4.56,3.88
1178,7.33,0,0,2.53,8.32,2.32,0.6,3.67,0,3.03,0.02,36.67,0.69,0,8.35,0,5.03,3.18
1179,11.75,0.7,0,10.62,3.64,0,2.75,2.22,0,0.55,0.05,29.05,0,0,2.72,0,2.93,1.95
1180,20.35,10.01,4.75,19.37,17.8,2.66,4.32,10.19,3.64,0.74,0,20.14,3.07,1.21,9.83,0.01,7.1,9.14
1181,4.35,6.28,16.9,1.5,18.68,1.32,5.45,29.18,0.22,23.33,0,16.22,0,14.61,2.68,0,2.79,17.06
1182,3.11,10.36,17.05,3.36,17.72,2.43,7.27,33.11,0.55,22.86,0,21.97,0,19.13,3.32,0,1.26,21.4
1183,22.2,15.77,24.74,15.71,36.26,13.72,25.71,43.29,6.83,27.6,0,29.94,2.24,17.62,5.81,0.24,10.09,23.32
1184,32.25,30.61,28.71,29.26,49.97,10.85,37.72,26.3,8.89,8.99,1.34,27.13,4.98,7.28,9.72,1.53,9.2,22.79
1185,63.2,65.82,45.03,60.66,92.68,19.27,70.72,27.24,15.58,5.09,0.32,41.48,4.81,3.52,9.09,0,10.96,31.24
1186,108.67,92.41,67.95,78.99,115.01,39.37,107.99,48.9,36.9,15.18,0.81,49.72,19.7,12.2,13.81,0,22.45,37.13
1187,76.13,67.59,52.14,52.26,84.13,36.07,96.29,48.62,25.16,23.11,4.88,54.62,15.34,26.43,18.2,0.21,20.48,46.9
1188,74.25,50.41,58.66,45.27,69.64,46.76,100.64,68.54,20.61,32.63,8.04,75.9,20.09,45.14,16.84,0.18,32.53,63.79
1189,131.09,119.43,114.36,116.41,145.06,85.25,197.7,95.74,56.56,28.02,28.85,98.78,51.75,31.48,23.76,1.4,49.82,97.63
1190,76.22,41.64,57.27,51.02,64.72,40.18,104.92,53.7,19.53,32.67,9.2,71.52,15.93,43.65,15.01,1.3,26.4,58.75
1191,116.79,89.75,92.68,112.65,133.75,82.81,168.99,76.21,59.38,38.77,37.75,102.87,42.05,46.57,37.21,11.33,56.27,102.75
1192,113.04,106.92,96.59,121.14,150.62,100.06,179.66,75.67,63.35,28.9,27.57,83.48,31.46,35.77,27.63,7.49,46.74,90.12
1193,0,0,0,0,0.31,2.35,1.26,1.36,0,0.63,20.25,18.13,1.66,0,1.01,0,1.28,4.62
1194,0.63,3.96,13.14,16.97,3.28,6.77,10.81,9.2,9.97,10.28,31.75,34.26,10.79,6.66,12.3,6.29,13.06,5.82
1195,0.05,2.92,7.52,7.32,1.72,3.38,5.99,7.02,4.21,7.41,20.38,24.87,5.89,3.68,5.16,3.26,8.62,4.62
1196,2.02,7.89,21.18,22.81,7.01,11.36,19.63,25.04,14.26,18.86,39.4,54.31,15.43,10.51,20.16,3.74,23.2,15.8
1197,1.75,5.99,29.07,15.6,9,12.84,18.34,26.85,15.25,24.05,41.45,48.91,16.49,9.43,17.88,3.01,27.74,22.2
1198,0,0.63,26.45,7.57,9.44,16.73,17.16,28.16,11.59,28.48,39.06,52.43,18.59,3.7,15.84,0,25.06,20.9
1199,0,0.05,16.04,6.35,8.43,14.64,15.52,22.59,10.99,23.85,31.04,41.69,12.48,3.31,14.12,0,18.06,15.22
1200,0,0.04,18.52,7.16,8.09,14.48,13.74,22.25,7.3,28.22,24.16,36.43,10.25,5.3,14.92,0,20.27,15.02
1201,0,0.05,23.36,7.15,7.69,13.94,13.77,22.67,5.15,30.28,18.42,31.3,6.68,6.78,17.56,0,22.26,12.55
1202,0,0.25,22.14,6.03,6.81,12.47,11.21,20.14,5.9,27.01,13.02,29.15,4.19,7.71,14.53,0,20.08,10.17
1203,0,1.32,17.83,12.92,8.77,12.47,10.87,19.6,6.64,27.33,8.73,30.29,3.88,9.82,13.25,0.68,15.1,9.74
1204,0,0.21,2.93,3.21,1.55,3.1,2.03,5.15,2.31,6.05,2.13,23.68,0.76,1.5,3.12,0,3.96,3.41
1205,0,0.79,9.62,7.57,2.91,5.63,6.77,10.88,3.32,12.12,3.17,33.71,0.76,4.42,5.51,0.21,8.32,5.93
1206,0,2.31,12.76,15.6,3.95,11.4,12.69,19.32,6.97,22.53,2.48,31.47,0.84,11,7.59,0.14,10.23,7.65
1207,0,5.95,22.85,19.5,10.88,14.22,24.93,25.4,9.33,35.68,0.12,26.42,1.45,18.47,8.93,2.92,15.63,11.28
1208,0,8.96,21.44,19.68,7.91,10.85,17.25,22.67,9.02,38.03,1.6,25.43,1.35,19.71,15.88,3.39,16.45,14.13
1209,0,7.9,19.1,17.31,4.09,10.14,17.04,23.39,4.73,38.82,0.49,25.81,1.06,18.54,17.48,0.22,14.7,14.65
1210,0,7.19,17.93,20.92,2.93,9.12,19.91,24.98,3.17,37.39,0.39,26.62,0.52,17.84,16.93,0.05,12.85,17.08
1211,0,6.33,14.67,15.92,1.13,7.58,12.91,20.2,3.16,31.44,0.37,25.72,0.4,15.23,17.15,0.14,9.38,17.45
1212,0,6.43,16.33,17.56,0.87,7.69,12.05,21.13,1.34,36.74,0.5,26.56,0.25,16.23,19.33,0.12,7.98,21.8
1213,0,10.5,22.46,17.73,0.6,8.85,13.66,23.56,2.27,45.27,0.85,28.49,0.49,17.93,22.79,0.55,12.47,28.39
1214,0,10.7,20.82,12.65,1.37,8.48,11.45,19.11,1.52,42.43,1.17,28.41,0.46,13.34,21.15,0.22,14.7,25.52
1215,0,9.4,16.12,13.06,1.45,11.08,11.75,19.42,2.23,37.92,2.64,33.04,1.28,14.23,22.64,0.63,18.55,28.12
1216,0,17.11,28.28,15.15,4.62,13.43,11.7,28.43,4.9,48.67,4.37,38.61,0.65,22.27,33.35,2.16,32.59,40.82
1217,0,6.6,11.62,6.86,1.71,7.4,4.04,15.89,0.11,23.16,2.67,26.58,2.45,9.8,21.38,0.04,18.7,27.26
1218,0,7.34,10.53,5.1,2.06,10.92,5.8,24.05,0.25,33.44,4.31,29.8,1.31,15.8,28.52,0,26.27,40.3
1219,0.05,10.45,14.23,7.89,3.65,10.98,5.04,23.13,0.28,37.68,5.1,32.89,0.8,16.78,28.78,0,21.52,42.24
1220,0,11.22,12.78,4.02,6.2,10.32,5.17,22.07,0.57,36.14,6.36,30.68,0,20.7,25.02,0,15.56,40.29
1221,0,16.95,13.28,4.03,11.21,9.51,3.6,25.32,2.53,39.43,9.3,34.16,0.51,21.75,27.73,0.03,16.26,46.37
1222,0,12.72,11.93,4.81,7.9,9.59,4.72,23.44,2.11,37.64,7.24,30.98,0,24.76,26.66,0,12.32,37.65
1223,0,0.74,0.04,0.02,0,0,0,5.23,3.79,9.47,12.99,32.64,4.56,6.3,18.58,0,15.97,19.23
1224,0,2.09,1.24,0.18,0.68,0.67,0.87,7.53,4,13.86,13.39,28.63,0.56,11.08,17.51,0.3,11.89,17.56
1225,0,5.39,5.8,0.58,3.35,1.92,1.71,9.83,2.94,19.45,7.47,21.91,1.07,15.12,16.91,0,9.7,17.63
1226,0.15,9.27,9.81,1.92,5.83,3.93,2.05,13.76,2.1,22.89,6.82,28.84,0.66,19.53,21.92,0,13.31,30.59
1227,0.27,11.95,13.51,3.66,8.48,5.36,2.88,19.11,3.03,30.96,5.63,33.18,1.27,22.73,25.95,0.08,17.02,32.32
1228,0.14,0,0.07,0,0.02,0,0,4.84,0,6.41,0.55,27.75,0,3.1,7.33,0,4.09,12.33
1229,1.25,0.1,0,0.39,0.65,0,0,6.5,0,3.31,0.95,35.17,1.79,0.94,17.75,0,5.77,9.35
1230,0.04,0,0,0,0.09,0,0,5.05,0,1.37,0.64,35.74,0,0,9.09,0,2.06,7.79
1231,0.16,0,0,0,0,0,0,2.96,0,0.38,0,27.99,0.1,0,2.72,0,2.08,3.66
1232,0.55,0,0,0,0,0,0,2.98,0,0.79,0.02,27.72,0,0,4.94,0,4.28,7.22
1233,0.5,0,0,0,0,0,0,3.31,0.15,0,0.34,31.11,0,0,3.99,0.47,2.9,3.78
1234,0.44,0,0,0.9,0,0,0,4.11,0,0.61,0,23.09,0,0,1.77,0,1.77,3.68
1235,1.08,0.29,0,2.36,0,0,0.65,3.1,0,1.42,0,23.09,0,0,1.19,0,0.19,3.39
1236,3.14,0.14,0,10.18,0.35,0,0,2.69,0.16,0,0,27.93,0,1.06,0.15,0,0,2.66
1237,9.03,1.15,2.08,17.01,10.11,0.04,1.47,8.57,0,2.93,0,17.27,0,2.89,0.38,0,1.99,3.94
1238,7.45,5.52,11.85,6.75,16.2,0.88,6.09,28.14,0.34,17.25,0,20.99,0.65,13.94,3.21,0,0.41,16.07
1239,18.76,4.49,5.9,26.17,25.63,1.36,14.27,17.12,1.95,7.85,0,24.53,2.5,4.8,4.33,0,2.7,14.87
1240,30.16,14.7,6.73,32.68,44.94,6.87,20.62,16.55,0.65,5.76,0,24.14,0,2.99,3.1,0,3.31,14.8
1241,49.5,37.76,23.49,51.64,71.79,8.33,51.39,16.78,7.38,0.47,0.88,33.04,4.75,0.42,3.23,0,8.77,25.01
1242,61.55,93.09,45.02,72.2,96.5,27.02,88.37,22.73,19.2,1.05,0,46.67,5.97,0.64,5.89,0,15.08,37.87
1243,115.91,130.44,91.52,109.56,122.25,50.29,147.26,61.7,43.92,3.73,4.42,60.82,20.68,3.9,13.29,1.04,39.78,60.64
1244,105.68,114.76,105.07,106.34,115.9,53.02,148.13,53.62,54.39,15.14,17.77,80.74,25.71,23.62,16.9,3.86,52.44,87.8
1245,119.69,139.75,124.13,110.62,121.62,61.64,161.3,71.39,61.55,9.51,25.51,84.07,38.92,33.32,18.11,4.12,57.62,95.91
1246,140.42,152.54,135.73,123.62,144.27,90.16,206.33,83.35,67.37,6.2,27.31,82.06,37.73,13.61,19.22,2.1,47.01,107.96
1247,87.99,50.61,65.93,67.63,79.57,45.65,137.03,59.77,21.47,24.76,5.06,78.19,12.15,33.29,9.22,0.19,23.65,74.23
1248,81.05,49.6,63.08,75.84,84.25,54.13,122.97,52.87,31.41,23,13.78,64.21,16.85,30.46,12.21,6.16,28.94,67.22
1249,68.15,40.46,56.71,76.85,73.98,49.9,117.89,56.46,22.92,30.19,5.32,65.52,15.5,36.42,12.45,6.15,20.35,59.59
1250,0,0,6.36,6.58,1.78,8.44,7.19,9.69,4.97,5.97,46.19,43.62,12.54,0.83,10.53,1.58,11.15,9.77
1251,0,0,0,0,0,2.02,0.5,1.07,0.1,0,25.75,26.28,2.86,0,1.08,0,0.26,0.81
1252,1.42,6.26,8.47,13.58,2.55,4.8,8.71,9.56,5.1,5.79,28.91,32.14,8.51,5.45,9.7,4.46,8.64,3.83
1253,0,0,2.01,0,1.59,2.46,2.47,4.45,1.34,2.98,31.24,32.94,6.85,0.03,3.17,0,3.37,4.06
1254,0,0.62,7.08,6.82,1.55,3.43,5.69,5.5,3.71,4.86,16.12,21.01,5.12,2.31,3.66,0,6.79,4.53
1255,0,1.82,12.97,7.58,8.62,14.87,15.04,21.46,7.44,20.4,41.39,53.29,13.44,4.02,11.19,0.63,10.98,19.99
1256,0,0.27,13.79,2.67,8.63,11.4,12.87,21.62,7.34,20.74,41.54,52.93,14.72,2,10.74,0,12.28,15.6
1257,0,0.36,15.12,5.62,10.14,13.8,15.11,24.34,9.53,23.74,41.66,53.45,14.07,0.52,10.61,0,11.78,16.4
1258,0,0,19.35,5.67,10.46,14.49,13.74,22,5.39,28.39,29.69,40.32,11.23,5.23,15.16,0,15.67,17.23
1259,0,0,18.46,4.42,12.14,13.73,13.38,22.36,3.82,24.18,31.72,34.93,11.18,6.26,16.95,0,13.08,12.97
1260,0,0.21,9.61,6.08,6.09,8.81,7.64,15.23,2.84,14.58,25.16,37.08,4.48,5.01,11.83,0,8.95,6.63
1261,0,0,12.44,7.94,5.44,9.51,6.15,13.92,4.32,17.21,12.1,30.23,4.96,6.56,10.34,0.04,11.97,6.26
1262,0,0,1.1,0.85,0.34,1.16,0.81,1.37,0.73,1.55,6.98,33.84,0.12,0.52,1.95,0,3.17,0.63
1263,0,0,0,1.4,0,0.19,0.27,4.76,0.23,0.21,9.44,31.05,0.07,0.37,5.43,0,2.37,0.66
1264,0,2.79,13.7,13.15,4.19,10.47,9.62,17.14,7.2,23.47,7.66,28.19,1.36,14.3,15.26,0.6,12.2,12.17
1265,0.02,6.32,24.94,16.76,6.1,15.28,17.58,24.31,8.47,38.04,2.26,22.62,2.89,19.56,18.27,3.89,11.88,12.58
