ID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
1073,80.81,82.4,53.74,82.27,125.2,38.3,110.9,47.63,34.14,29.66,25.13,64.32,26.48,40.67,18.01,0,39.81,47.42
1074,61.61,60.97,45.48,67.59,95.48,27.38,99.3,41.89,32.38,28.29,22.07,59.39,17.8,44.12,18.26,0.77,29.3,53.44
1075,51.12,31,30.29,39.15,69.5,10.29,80.65,41.91,17.94,26.67,7.59,55.07,2.83,34.79,1.47,0,7.51,43.03
1076,97.54,96.23,53.66,97.21,151.61,40.95,146.29,59.19,34.96,9.01,21.16,63.8,12.57,16.71,2.3,0,32.41,62.38
1077,91.49,96.19,72.07,127.17,154.91,46.38,152.24,73.07,35.28,6.85,25.88,72.74,18.99,21.11,2.7,0,36.08,75.9
1078,69.41,43.52,56.69,107.61,113.98,40.82,122.26,61.07,27.38,36.12,15.2,87.84,9.75,56.41,16.44,2.31,16.46,85.87
1079,51.84,28.53,35.8,74.1,81.27,30.09,87.97,36.65,21.67,22.46,12.21,52.83,6.52,32.05,12.99,1.72,12.66,55.12
1080,0,0,20.26,2.17,7.97,9.75,12.43,13.89,3.32,18.19,7.23,24.77,6.95,4.07,6.36,0,17.17,17.46
1081,0,0.06,16.17,3.96,4.86,5.45,7.23,9.58,3.08,11.05,7.08,22.51,5.39,2.8,4.34,0,12.33,11.32
1082,0,0.17,18.97,4.56,5.55,8.58,13.76,14.27,2.85,14,4.79,20.72,6.56,3.55,3.1,0,13.46,9.48
1083,0,0,14.36,4.31,3,6.59,8.71,11.79,3.32,8.99,1.51,16.04,3.67,3.13,0.68,0,10.25,2.4
1084,0,2.3,27.69,18.22,7.62,8.83,14.16,17.79,8.63,20.85,8.56,16.18,8.38,10.28,10.12,0.82,16.81,11.11
1085,0.58,2.04,19.18,19.22,4.78,8.56,12.97,14.45,6.68,12.99,8.39,18.66,4.4,8.68,7.55,0,11.28,6.15
1086,0.69,1.21,36.32,22.85,7.98,11.06,14.33,20.93,4.82,28.37,0.77,16.88,5.61,10.38,5.34,0.13,19.66,3.92
1087,0.95,2.12,28.11,19.96,6.79,10.94,13.7,19.26,3.64,23.3,2.59,18.34,4.17,9.36,7.9,0.65,16.56,5.08
1088,0,0,32.49,18.25,7.68,14.2,11.85,19.46,1.14,25.38,0.2,17.17,1.94,11.68,5.07,0,17.48,3.02
1089,0,0.03,21.16,15.15,6.84,6.21,9.5,12.01,0.51,18.73,0.17,13.85,1.03,7.88,2,0,9.49,1.26
1090,0,0.19,18.32,15.4,4.96,5.95,9.23,12.18,0.75,16.42,0.06,18.26,0.67,6.04,2.69,0,6.93,1.03
1091,0,0.28,14.8,17.09,3.59,5.08,7.07,10.78,1.36,13.23,0.06,20.4,0.4,5.01,0.81,0,3.58,0.79
1092,0,0.22,31.49,23.75,6.53,11.23,14.64,19.66,1.21,30.85,0.2,21.31,0.79,10.69,1.54,0,8.87,4.32
1093,0,0.55,31.01,21.58,4.89,9.25,12.42,18.97,1.11,24.56,0.89,22.02,1.15,10.93,1.13,0,7.03,2
1094,0,1.99,36.26,26.99,4.94,10.18,14.83,22.48,1.99,37.86,1.34,22.65,0.53,11.78,3.27,0,11.51,5.14
1095,0,2.5,35.88,31.1,2.61,8.47,14.73,22.16,3.88,38.98,4.18,22.49,0.05,13.6,3.41,0,12.85,13.43
1096,0,1.87,28.3,28.3,3.12,3.62,12.13,18.15,5.11,29.47,5.27,23.05,0.24,14.82,5.63,0,11.57,14.3
1097,0,5,31.78,30.41,1.41,6.2,13.41,19.2,3.69,36.87,6.72,24.21,0.59,14.01,5.77,0.02,15,20.49
1098,0,8.04,32.11,28.67,1.15,6.69,14.51,20.9,2.29,40.35,6.88,25.75,0.22,14.74,8.95,0,15.75,22.42
1099,0,7.82,29.94,25.61,0.91,8.69,13.16,18.92,1.8,39.15,6.79,24.17,0.08,15.24,9.74,0,14.26,21.34
1100,0,3.23,7.13,8.8,0.41,1.47,4.4,5.45,0.91,14.74,2.96,14.52,0.26,3.93,2.98,0,6.23,6.43
1101,0,4.4,9.06,10.55,2.39,1.95,4.42,7.58,2.69,15.31,3.11,20.94,1.95,6.28,7.13,0.81,9.78,12.55
1102,0,16.67,28.43,23.16,4.19,6.55,9.95,26.27,4.42,39.78,8.16,27.12,1.02,16.75,16.16,1.63,26.19,30.18
1103,0,12.71,19.48,17.68,4.19,5.81,11.45,22.76,1.41,36.33,4.68,21.94,1.71,13.99,14.19,0,15.7,29.04
1104,0,4.3,6.34,7.86,1.89,1.94,4.17,9.95,0.2,19.41,1.22,11.81,0.4,5.64,5.05,0.12,7.96,12.89
1105,0,6.32,11.26,14.78,3.79,4.11,8.37,19.83,0.66,30.12,5.61,21.57,0.59,12.78,11.8,0.04,12.6,28.66
1106,0,14.6,17.6,14.77,10.06,5.76,9.59,25.12,0.84,43.7,4.26,27.39,0,17.57,12.51,0.06,15.72,35.35
1107,0,9.49,10.78,5.7,6.63,3.47,5.02,13.58,0.26,30.95,2.02,20.46,0,9.29,10.81,0,8.13,24.4
1108,0,0,0,0.31,0,0,0.12,3.68,0.45,5.02,6.7,26.47,0,0.05,9.09,0,3.7,9.35
1109,0,3.13,4.34,5.93,4.52,2.01,1.88,17.21,1.12,25.44,10.47,30.99,0,9.16,18.15,0,12.27,32.61
1110,0.59,4.57,8.58,7.97,11.41,3.58,2.06,23.47,0.31,34.53,8.74,32.27,1.31,20.31,22.95,0.05,10.43,40.1
1111,0,4.9,11.07,6.84,8.1,3.24,2.25,16.7,0.38,29.77,11.13,29.19,1.48,21.2,18.72,0.76,9.86,38.45
1112,0.16,3.37,4.44,3.6,3.28,1.33,2.43,8.58,0.27,15.39,6.32,16.76,0.98,14.46,10.4,0.14,6.46,21.4
1113,0.03,2.06,3.79,4.87,2.07,1.05,2.5,10.42,0.37,12.25,8.02,22.8,2.8,17.38,15.64,0,11.59,27.47
1114,0.85,12.99,14.4,13.15,12.34,6.71,8.22,25.52,0.34,37.97,14.99,43.11,3.3,35.22,30.74,0,19.52,52.94
1115,3.83,13.76,16.09,15.11,12.84,3.83,8.37,27.82,1.21,36.67,13.23,41.02,2.94,32.79,30.81,0.06,19.89,53.2
1116,5.62,0.83,1.2,13.47,7.5,0,3.46,9.75,0.77,12.85,14.51,38.74,2.5,9.13,25.11,0,29.32,25.53
1117,5.12,0,0,6.65,1.43,0,0,11.49,0.07,5.36,10.15,40.71,0.54,0.16,6.71,0,17.25,17.26
1118,4.77,0,0,13.35,5.06,0,0,15.06,0.2,8.08,13.68,46.56,0,0.25,7.62,0,15.86,11
1119,3.57,0.18,0,7.24,8.08,0,1.04,13.93,0,2.63,9.08,50.77,0,1.03,4.09,0,16.73,11.88
1120,5.16,3.77,12.54,13.78,11.65,0.88,8.75,20.68,0.86,21.44,4.52,35.85,0,15.74,9.68,0,10.7,18.02
1121,13.56,1.45,2.58,19.29,13.1,0.3,6.54,8.87,0,5.61,7.67,39.25,0,2.73,6.58,0,9.82,12.33
1122,6.02,9.58,18.85,11.47,15.6,0.71,10.13,26.18,0.09,22.22,4.24,37,0.05,22.28,5.37,0,4.99,26.66
1123,14.86,13.98,19.02,29,30.22,2.34,25.76,21.11,2.28,18.99,8.77,32.74,0.63,19.58,8.04,0,10.93,27.47
1124,19.57,15.98,26.63,32.25,42.23,3.8,25.6,25.47,4.16,22.14,5.74,36.15,2.76,21.55,7.49,0,10.33,29.11
1125,17.28,21.67,25.11,20.61,35.09,2.75,25.49,28.22,3.97,22.95,5.37,37.49,0.13,24.84,4.18,0,8.59,29.27
1126,24.98,28.25,38.19,28.72,43.96,10,40.65,42.15,9.95,33.08,8.6,40.69,4.91,39.48,5.66,0,7.61,40.39
1127,28.76,33.8,41.74,34.79,55.5,13.7,53.32,49.12,13.41,35.47,10.87,47.3,4.33,44.78,6.97,0,7.48,45.07
1128,49.44,58.13,65.39,68.86,89.26,19.67,96.47,62.24,28.01,42.1,21.35,63.85,10.76,53.07,11.19,0,15.88,67.61
1129,80.61,69.79,75.44,82.71,117.54,34.57,135.02,66.7,32.07,46.62,25.03,69.36,16.12,63.04,17.48,0,26.88,73.71
1130,89.23,83.84,72.91,101.86,128.4,42.43,137.83,71.44,43.06,54.06,31.28,83.32,23.66,79.66,31.78,2.87,39.84,91.25
1131,48.31,32.57,39.93,38.87,66.54,14.15,92.08,56.93,15.13,42.93,8.16,68.39,3.34,55.76,7.01,0.05,5.4,59.54
1132,74.39,63.52,48.01,69.16,97.73,27.59,127.68,52.1,24.55,17.82,18.49,66.11,5.34,27.86,3.97,0,22.09,63.36
1133,65.06,36.03,47.48,71.95,82.77,21.46,107.62,60.83,21.03,39.02,13.81,78.97,7.27,50.28,7.22,0.34,9.4,69.12
1134,95.61,55.17,73.84,131,141.22,52.72,156.37,77.19,36.68,53.3,31.23,105.94,16.55,72.47,25.27,4.78,22.06,112
1135,39.36,18.73,32.82,56.2,57.3,18.73,81.52,34.84,12.82,25.47,7.66,52.62,4.57,34.22,6.82,1.54,4.32,50.59
1136,0,0,0.15,0.05,0.41,0.92,0.27,0.42,0,0.07,1.27,9.21,0.5,0,0.32,0,0.66,1.33
1137,0,0,0,0,0,0,0.48,0,0,0,3.92,11.18,0.49,0,0.03,0,0.01,0
1138,0,1.79,6.01,6.11,1.3,3.87,6.07,7.51,2.36,4.37,4.99,18.54,2.27,3.11,3.95,0.28,8.13,3.87
1139,0,0,15.62,0,3.18,4.57,4.87,8.55,3.62,4.3,2.17,16.94,3.95,0,3.86,0,4.42,5.06
1140,0,0.13,31.93,27.05,3.76,9.72,19.04,20.33,10.57,11.13,13.75,28.45,7.33,8.33,10.56,0,21.71,9.85
1141,0,1.66,41.2,14.31,11.38,14.15,24.28,27.61,8.96,30.66,5.06,20.52,10.58,5.24,9.92,0.18,16.18,8.8
1142,0,0,23.1,7.21,10.72,15.24,15.48,16.13,0.68,15.97,0,17.49,5.34,0.65,1,0,7.25,0.21
1143,0,0.38,33.93,16.97,8.68,15.22,15.3,20.83,3.63,24.85,0.8,18.49,5.3,8.2,5.37,0,16.71,2.57
1144,0.37,0.46,41.19,22.28,13.76,15.14,18.83,27.56,4.73,28.75,1.05,18.04,4.93,9.79,12.12,0,20.25,2.05
1145,0,0,31.25,17.03,11.13,14.26,14.37,21.49,2.01,22.81,0.67,18.07,2.88,7.05,10.69,0,15.54,1.34
1146,0,0.07,28.88,16.84,6.76,10.05,10.88,20.56,1.22,24.45,0.35,16.72,2.08,10.51,3.65,0,12.06,2.1
1147,0.17,0,24.34,17.04,11.17,7.85,9.08,19.31,0.13,15.48,0.04,18.21,3.45,4.06,1.61,0.09,3.54,0.49
1148,0,0,14.76,12.3,3.2,5.03,6.27,11.41,0.38,9.57,0.48,19.85,0.65,3.31,0.84,0,2.08,1.05
1149,0,0.08,27.83,23.35,6.69,10.82,12.45,18.53,0.62,27.52,0.29,18.73,1.43,10.69,2.3,0,6.1,1.31
1150,0,0,33.53,32.53,20.32,14.2,13.25,24.76,0.32,31.27,0.06,20.15,2.46,9.09,1.14,0,6.31,0.14
1151,0,1.84,40.63,30.91,9.02,12.89,14.05,27.11,2.75,41.18,0.78,20.63,0.84,17.6,5.59,0,11.07,4.08
1152,0,2.33,36.81,36.15,3.29,7.79,13.04,28,8.35,40.75,7.83,26.04,1.22,16.32,9.09,0,12.48,13
1153,0.02,2.58,40.75,47.26,7.29,8.63,16.73,36.97,17.84,46.94,16.7,31.3,1.7,16.89,20.09,0,20.87,20.96
1154,0,4.64,32.74,33.11,1.86,7.02,13.72,26.58,7.65,42.51,8.11,26.11,1.7,18.08,14.04,0,15.99,19.96
1155,0,3.85,20.08,26.41,0.65,5.95,13.03,18.15,4.4,29,8.5,27.49,0.32,9.6,10.86,0,11.36,17.08
1156,0.01,6.44,23.42,32.61,0.9,7.54,13.58,22.37,7.24,37.74,12.02,27.9,0.52,13.08,10.06,0.07,15.22,22.72
1157,0,3.64,18.08,15.74,0.45,5.02,9.18,16.7,1.8,26.58,4.55,21.47,0.5,8.24,9.37,0.4,12.07,15.86
1158,0,6.19,13.14,19.55,1.27,2.43,10.94,21.33,1.27,32.56,6.36,25.01,3.99,8.81,10.28,0.01,21.1,21.26
1159,0,8.02,18.36,18.09,1.27,5.32,10.39,24.26,0.36,36.19,5.1,22.39,0.84,11.22,12.18,0.49,21.42,25.34
1160,0,9.34,18.35,23.53,3.28,6.11,9.27,25.62,3.71,37.53,7.9,24.89,1.45,14.7,19.55,0.23,21.26,33.07
1161,0,6.57,6.23,18.1,4.72,3.83,11.96,27.63,4.44,32.7,7.35,32.48,6.04,4.84,22.72,0.09,29.1,42.03
1162,0,6.42,11.1,15.18,4.86,4.86,9.49,21.57,2.46,28.51,6.51,24.31,1.69,10.04,18.84,0.23,17.23,32.78
1163,0,6.52,6.31,4.47,2.69,2.53,4.35,15.11,0.2,26.2,3.08,21.74,0,7.08,12.79,0.01,8.14,22.1
1164,0,10.46,6.98,2.12,9.86,4.24,4.54,27.02,1.85,37.49,1.25,26.88,0,5.66,16.3,0,8.14,31.43
1165,0,2.78,3.55,0.97,2.04,0.9,1.13,9.93,0.38,17.77,9.01,25.17,0,4.64,14.39,0,10.66,19.39
1166,0.01,1.21,2.3,2.4,3.95,1.1,1.93,14.9,2.13,14.57,12.67,25.74,0.64,5.47,17.85,0,13.5,22.22
1167,0.38,3.62,5.46,2.47,7.39,2.3,2.49,14.5,1.27,22.85,7.64,22.68,0.28,9.65,16.85,0,6.6,25.29
1168,0.08,4.07,5.94,4.08,3.32,2.55,2.87,10.75,1.25,21.98,11.46,24.04,1.4,15.65,17,0,12.01,23.88
1169,0,7.14,6.97,4.46,4.02,3.07,3.58,11.13,0.92,19.62,9.02,18.55,0.86,16.07,12.14,0,3.88,23.53
1170,0.47,18.66,21.8,13.48,13.98,9.32,7.98,30.57,2.81,43.68,20.41,41.84,3.78,36.53,35.4,0.72,14.28,53.82
1171,0.72,15.97,18.09,16.06,15.42,7.82,8.43,28.26,3.87,39.91,12.06,38.1,2.08,36.24,33.74,0,13.3,51.15
1172,9.22,11.58,9.84,28.56,28.56,4.18,5.25,31.9,7.07,42.16,18.96,44.93,6.51,27.69,36.68,0.51,28,48.91
1173,4.58,0.64,1.38,17.31,11.16,0,0.54,18.43,1.97,24.03,16.58,54.5,1.36,7.38,35.48,0,29.43,38.87
1174,6.97,0,0.08,23.7,13.16,0,1.84,20.73,0.21,20.36,15.82,55.82,3.08,6.13,25.46,0,25.9,29.86
1175,7.17,0.46,0.05,23.79,22.69,0.31,3.18,24.07,2.06,27.88,13.4,51.3,1.12,3.98,27.29,0,25.54,25.03
1176,8.2,0.21,0.28,17.05,6.9,0.06,1.55,19.55,0.51,13.68,17.55,49.43,0.48,3.41,16.94,0,18.31,16.44
1177,12.24,0.48,0.36,27.43,8.6,0,5.69,12.82,1.42,7.21,13.96,49.09,1.34,0.82,12.39,0,13.91,15.37
1178,13.17,1.52,0,25.81,22.57,1.11,12.62,10.47,1.24,4.5,9.59,45.12,0.55,0,8.64,0,8.62,6.32
1179,18.41,3.74,0.99,49.23,31.25,0,22.11,15.09,0.67,2.54,15.81,51.97,0,3.46,3.2,0,12.52,15.46
1180,26.29,15.58,5.42,45.49,40.48,3.51,28.45,14.26,3.22,3.8,5.35,41.17,1,0.01,9.15,0,20.16,17.13
1181,8.56,11.77,27.27,5.23,27.67,2.77,15.15,38.96,1.72,29.61,2,27.89,0.12,23.73,4.41,0,1.39,22.19
1182,14.56,22.67,36.51,16.26,34.84,5.76,28.52,48.32,6.39,37.42,6.85,41.34,0.75,37.58,7.15,0,1.91,34.67
1183,38.9,32.93,48.69,40.84,67.87,15.04,65.58,62.94,22.27,37.86,13.92,54.37,6.25,41.24,6.22,0,19.63,43.71
1184,62.65,73.37,63.67,79.6,107.4,24.97,100.67,62.12,27.71,25.9,25.67,55.91,15.7,29.33,17.58,0,35.24,64.7
1185,114.83,159.32,125.82,162.01,203,62.79,202.92,100.16,75.57,35.72,59.83,102.43,44.26,36.41,38.35,0,68.29,126
1186,197.73,222.23,200.13,233.68,282.78,116.18,305.12,165.68,126.8,60.21,91.81,161.73,96.69,67.74,66.87,3.17,121.02,172.72
1187,120.94,135.69,113.95,136.07,175.33,62.91,199.46,98.89,65.06,44.06,61.34,103.96,46.94,60.71,42.26,1.8,64.76,118.48
1188,85.55,60.27,68.53,77.55,103.64,37.17,148.24,78.62,31.88,37.18,22.94,87.21,13.21,56.25,15.53,0.39,17.52,86.38
1189,112.51,117.48,90.83,123,158.99,62.73,212.88,95.63,53.02,19.97,33.04,97.55,31.05,26.04,6.07,0,40.72,94.31
1190,86.98,47.6,58.66,86.72,101.77,38.56,134.2,61.1,31.75,37.07,24.47,74.31,11.41,48.57,15.04,1.43,16.87,77.81
1191,117.48,81.06,77.41,129.82,148.78,71.17,181.51,75.83,51.56,35.51,43.22,95.71,36.99,42.28,16.12,3.11,37.69,104.73
1192,110.68,100.58,81.66,140.64,160.17,93.94,185.98,72.15,56.99,27.27,38.14,83.69,28.85,35.56,17.42,3.32,37.6,93.22
1193,0,0,0,0,0,0.05,0,0,0,0,0.45,4.8,0,0,0,0,0,0.15
1194,0,0,12.54,9.63,1.52,1.52,7.29,3.26,1.52,5.96,7.5,14.4,2.73,1.24,4.79,0,8.92,4.8
1195,0,0.93,8.02,5.76,1.14,1.5,4.97,3.85,1.68,5.28,4.27,11.92,1.94,2.89,3.25,0.04,4.69,4.07
1196,0,1.37,23.56,19.18,4.54,7.12,14.49,12.98,5.74,12.85,9.23,22.7,5.48,7.53,10.08,0,13.62,8.97
1197,0.22,1.95,30.62,13.86,5.8,9.02,13.76,17.07,5.58,18.16,6.73,21.46,6.77,8.14,9.21,0.6,12.75,11.15
1198,0,0.38,33.39,10.41,8.36,12.97,14.41,21.99,4.47,20.56,0.93,21.85,7.28,3.57,4.81,0,12.51,5.89
1199,0,0.16,26.17,9.85,7.97,13.39,13.98,17.03,4.07,18.15,0.77,19.84,7.61,3.84,3.27,0,10.6,4.64
1200,0,0,31.37,9.69,8.52,12.87,14.84,19.23,2.72,21.97,0.13,18.2,6.56,7.89,6.71,0,13.5,5.39
1201,0.01,0,36.25,18.84,8.78,14.98,15.91,21.63,3.98,27.03,0.89,19.57,5.32,13.93,10.76,0,15.52,3.81
1202,0,0.02,35.86,21.61,8.61,13.21,14.49,22,3.18,27.04,1.11,20.15,4.07,14.72,9.4,0,13.56,3.25
1203,0,0.13,28.98,18.69,9.13,8.85,11.64,20.05,1.69,23.23,0.86,19.04,3.88,10.52,7.9,0,8.55,2.8
1204,0,0,5.33,5.66,1.9,2.15,2.46,6.74,0.35,4.77,0.2,15.69,0.13,2.11,0.62,0,1.66,0.42
1205,0,0,13.35,15.89,3.16,4.52,6.55,10.09,0.28,10.24,0.84,25.33,0.56,3.39,1.97,0,2.96,0.97
1206,0,0,19.39,18.77,3.04,7.16,11.64,16.93,0.15,17.45,0.57,22.26,0.24,6.65,2.53,0,3.03,0.79
1207,0,0.1,30.2,25.85,6.01,10.28,12.05,20.33,0,26.81,0.23,17.55,2.9,8.63,2.51,0,4.02,1.08
1208,0,2.68,26.7,22.64,4.07,9.04,9.68,20.28,2.45,30.3,2.22,16.62,1.6,13.27,6.49,0.09,8.31,4.39
1209,0,2.21,26.37,25.6,1.43,7.38,10.35,22.57,3.52,32.55,4.24,18.78,0.58,12.51,9.19,0,6.77,6.61
1210,0,0.63,24.79,27.95,0.65,4.75,12.57,24.76,5.61,31.79,6.88,24.29,0.21,14.86,14.58,0,8.83,10.17
1211,0,1.25,16.97,19.63,0.89,2.96,10.64,16.91,2.38,27.25,5.68,22.72,0.31,8.51,11.95,0,4.09,12.26
1212,0,1.5,18.5,22.36,0.31,6.35,13.22,18.58,2.17,30.26,6.83,24.92,0.3,10.68,12.39,0,5.83,15.81
1213,0,5.41,24.46,24.54,0.36,9.33,13.32,21.68,2.66,38.97,8.9,25.21,0.18,12.96,14.9,0,8.92,21.17
1214,0,2.6,22.71,17.53,0.92,7.7,12.86,18.92,0.4,38.54,5.84,22.74,0.79,9.7,15.95,0,10.15,15.32
1215,0,4.12,15.72,14.94,0.7,6.94,12.51,20.78,1.17,35.65,6.32,27.2,2.24,9.51,20.08,0,17.49,21.94
1216,0,12.27,28.48,22.43,3.9,8.77,12.74,29.95,3.63,45.26,8.24,28.93,2.38,18.64,29.06,1.07,27.56,36.21
1217,0,4.5,13.91,10.46,2.08,5.88,7.3,17.92,1.15,25.08,5.47,25.41,0.18,10.94,21.48,0,15.93,28.58
1218,0,7.35,15.22,17.76,4.62,7.59,10.31,28.47,1.06,35.94,6.73,24.96,1.88,16.31,30.13,0,20.12,41.35
1219,0,9.59,17.85,13.35,6.1,8.36,10.2,26.42,0.25,41.19,7.01,27.54,0.66,18.9,31.32,0,18.05,40.64
1220,0,9.8,14.86,10.37,7.55,7.69,7.32,26.92,0.3,38.13,5.98,26.37,0.08,19.91,28.33,0,13.2,32.02
1221,0,11.54,14.2,7.34,9.88,5.57,7.38,26.91,1.28,38.92,6.5,27.28,0.05,15.83,27.78,0,13.43,35.53
1222,0,11.21,13.53,8.2,11.05,7.01,6.77,28.44,2.24,40.58,10.09,24.62,0.64,21.81,30.08,0,11.6,37.07
1223,0,0.3,0.2,0.66,0,0,1.37,7.6,3.27,13.27,18.88,29.9,1.01,6.2,21.3,0.26,18.27,18.62
1224,0,1.83,2.77,2.81,1.11,0.64,3.61,8.71,2.9,16.4,16.49,24.64,0.26,12.48,19.94,3.17,17.05,19.56
1225,0,8.19,9.78,6.02,5.53,2.09,5.15,12.77,3.23,22.9,14.04,25.02,1.2,22.69,23.62,2.34,17.39,28.38
1226,0.8,14.37,15.05,12.89,9.14,5.23,7.81,21.44,5.52,29.3,18.6,36.27,6.06,30.42,32.82,1.57,23.34,42.27
1227,4.31,19.89,24.15,22.26,16.82,9.39,14.81,28.71,10.92,42.56,22.83,48.14,6.28,42.77,48.92,4.82,36.99,55.11
1228,7.22,1.45,7.55,21.77,12.18,2.8,4.22,16.82,7.18,29.31,19.78,48.69,8.28,20.17,40.31,1.99,34.01,46.71
1229,16.03,11.01,7.5,46.61,35.9,2.46,13.79,31.32,13.89,41.13,34.4,74.02,17.18,26.87,69.48,5.1,67.18,76.91
1230,7.38,2.99,5.34,46.39,39.64,0.69,8.82,23.35,5.55,37.66,31.83,67.2,16.59,21.06,59.08,1.67,60.44,61.77
1231,11.24,3.03,2.32,33.91,25.47,0,6.26,18.62,6.07,24.42,26.1,58.53,2.76,13.31,37.96,0,44.67,50.87
1232,9.64,4,4.26,34.71,29.88,0.19,6.93,17.95,4.89,23.01,19.37,50.85,2.96,10.43,34.32,0.38,28.87,39.44
1233,22.08,5.04,4.06,42.15,35.92,1.41,9.84,20.19,7.56,26.47,22.56,57.06,6.27,14.66,32.89,0,34.31,29.32
1234,5.05,3.35,0.94,36.4,18.56,0.02,10.77,14.89,4.02,10.37,12.63,45.26,1.25,8.57,23.54,0,14.41,24.49
1235,10.39,3.26,2.42,37.53,21.18,0.4,10.14,12.7,1.79,7.38,14.39,47.6,0.42,5.67,14.72,0,23.51,18.3
1236,24.81,16.62,5.62,67.76,43.48,0.79,40.07,19.3,2.09,9.32,22.32,56.11,0.97,12.92,19.59,0,27.22,40.25
1237,20.65,23.37,9.6,60.18,44.54,1.83,43.03,23.11,7.26,12.38,14.64,51.15,0.14,15.34,15.6,0.18,16.01,28.86
1238,22.01,23.67,27.6,35.82,47.32,6.83,39.33,51.46,9.49,33.56,14.62,49.88,2.94,30.6,15.35,0,13.12,43.79
1239,44.93,49.04,39.29,88.6,93.77,19.05,93.87,50.11,17.83,31.29,30.62,74.54,6.76,26.22,24.37,0,43.3,75.72
1240,59.48,69.19,58.53,99.03,122.63,22.95,104.72,57.4,23.78,31,33.91,73.71,10.6,27.01,21.82,0.03,46.23,79.16
1241,86.82,128.8,96.92,146.77,182.89,48.19,169.65,73.87,49.2,29.42,52.24,89.23,24.37,25.21,39.75,0.12,72.43,102.28
1242,127.49,186.31,143.11,187.18,209.96,63.83,223.56,98.79,89.53,35.29,72.34,105.31,51.79,41.3,49.09,0,87.08,135.2
1243,196.54,250.39,205.89,253.77,275.19,116.6,312.25,166.49,121.77,51.89,102.11,156.41,89.79,65.18,64.94,4.59,140.23,194.11
1244,170.46,201.06,177.48,206.93,219.2,94.33,257.68,126.25,107.34,42.24,97.81,139.73,72.31,69.5,46.66,7.61,118.28,162.65
1245,150.52,176.44,145.31,171.01,185.91,76.23,230.57,103.82,86.95,26.66,72.82,118.41,59.31,50.5,28.62,1.39,94.52,144.11
1246,156.09,169,146.39,164.6,194.73,88.11,255.39,112.12,77.26,8.52,65.76,100.8,48.44,28.99,20.88,0,60.87,127.22
1247,101.17,69.19,77.41,107.04,118.41,47.56,181.61,73.35,34.99,32.02,34.58,91.4,15.25,41.69,13.94,0.79,29.31,101.27
1248,88.86,53.78,63.36,102.96,106.7,48.17,143.51,59.19,34.44,24.44,23.72,69.95,15.57,35.59,10.42,1.3,21.12,79.84
1249,77.9,41.17,54.33,100.25,92.82,49.06,139.18,62.97,25.46,35.18,11.41,70.42,14.38,43.06,9.04,2.69,11.29,70.13
1250,0,0,0,0,0,1.98,0,0.3,0,0,0,5.92,0,0,0,0,0,0
1251,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0
1252,0,0,4.57,2.08,0.76,0.76,1.15,1.52,0,1.46,1.8,7.93,0.5,0,0.94,0,1.15,1.67
1253,0,0,2.08,0.08,0.77,1.29,1.35,1.44,0,0.91,0.45,11.26,0.16,0,0,0,0.72,0.03
1254,0,0.07,7.14,3.52,0.54,1.14,3.66,2.91,1.14,3,2.43,6.33,1.52,0.68,1.68,0,2.74,2.04
1255,0,0,16.72,5.6,5.9,6.61,9.38,11.93,2.5,11.63,2.01,21.32,5.12,2.47,2.45,0,4.59,6.54
1256,0,0,19.01,4.58,6.46,12,11.87,13.97,3.54,11.89,1.16,21.72,6.11,1.41,2.18,0,7.24,8.14
1257,0,0,22.83,9.42,7.98,15.31,12.97,18.32,2.14,15.14,0.49,22.97,7.73,2.02,2.22,0,7.3,6.06
1258,0,0,30.37,10.05,9.69,13.74,14.87,20.2,2.91,22.17,1.27,20.47,8.7,7.86,7.84,0,8.53,6
1259,0,0,33.83,21.64,11.68,14.73,16.13,22.05,3.07,23.54,5.85,21.55,8.93,12.21,15.06,0,10.38,6.71
1260,0,0,20.6,19.54,5.99,7.43,9.56,17.14,0.82,13.96,4.49,24.93,4.14,8.06,13.28,0,4.19,2.84
1261,0,0,17.5,13.97,5.42,6.37,7.72,13.47,0.47,14.61,1.48,22.47,3.09,8.18,7.79,0,5.57,3.28
1262,0,0,2.26,6.41,0.37,0.82,2.08,1.42,0,1.24,0.54,21.18,0.31,0.33,2.55,0,1.37,0.42
1263,0,0,3.08,5.36,0,0.06,1.39,3.26,0,0.33,3.5,23.06,0,0,3.27,0,1.19,0
1264,0,0.83,20.08,21.09,2.82,6.75,7.35,15.63,1.72,20.07,3.23,20.66,1.41,10.04,6.05,0,4.72,2.55
1265,0,0.69,32.43,26.95,3.75,13.09,12.83,22.37,1.13,32.42,2.6,16.4,2.86,14.47,9.78,0,7.74,0.9
1266,0,0.41,24.76,19.5,1.58,8.03,8.91,21.87,0.86,28.12,2.17,16.05,1.28,11.79,8,0,4.9,3.14
1267,0,0.55,21.03,20.15,0.39,6.25,8.35,22.11,1.65,29.08,3.17,16.64,0.59,10.87,12.82,0,5.47,2.88
1268,0,1.21,28.98,27.04,1.04,7.99,12.93,34.69,4.08,42.38,3.44,21.03,1.03,11.78,18.09,0,8.56,3.42
